城市,城区,商圈,小区名,房源详情url,房型(三室两厅),房屋面积,成交总价(万元),成交周期(天数),朝向,装修状况,电梯情况,楼层,房屋年代/楼体结构,房屋描述（房屋满五年|距8号线安德里北街971米）,单价,成交日期,成交总价(万元),房屋来源,挂牌日期,状态(在售|成交)
广州,花都,新区,碧桂园空港国际,http://esf.gz.fang.com/chushou/3_226096764.htm,2室1厅1卫,36平米,28,,南北,精装修,有,中层,2016年,花都联顺空港国际公馆项目位于空港经济区起步区内的空港大道门户地段，是整个空港经济区起步区的之一，依托空港大道和站（机场北站），聚集航空总部、航运物流、跨境电商、保税区等产业的商务和商贸展示，以及商业、、等多种业态，集聚产业和活力，打造空港北部枢纽门户。均价只需11000元/㎡，还要精装修+家私电器，价格只是市的8分之一，同区价格的3分之一！直接！还可返租。花都空港经济区交通十分便利，S106国道、空港大道、平步大道、机场高速、第二机场高速、大广高速、珠三角环线告诉、乐广高速等多条交通动脉纵横交错，高铁轻轨一应区全，白云机场直达各地，形成立体化的TOD*交通枢纽，国际空铁枢纽。3号线被延线半*畅享珠江新城通勤生活圈,7778元/平米,,,房天下,2018-05-29,在售
广州,花都,新区,银菊花小区,http://esf.gz.fang.com/chushou/3_215457058.htm,3室2厅2卫,91平米,85,,南北,精装修,有,中层,2012年,   周边配套：幼儿园：银菊花幼儿园中：第五、秀全、云山大学：广播电视大学花都、华南师范大学人文学院、花都区广播电视大学、南方医科大学 附属花都医院综合医院：花都区中医院、花都区卫生检验、新华医院分院、人民医院邮局：龙珠路邮政所、花都区邮政局、商业大道东邮局银行：中国农业银行、交通银行、中国银行、广东发展银行、中国建设银行热线电话：133-0249-6580王生（微信同步）,9341元/平米,,,房天下,2018-04-29,在售
广州,花都,新区,花都雅居乐二期,http://esf.gz.fang.com/chushou/3_227081173.htm,2室2厅1卫,96平米,255,,南北,豪华装修,有,低层,2006年,雅居乐 花园 9号线200米 税费低 急出售雅居乐 花园 9号线200米 税费低 急出售,26562元/平米,,,房天下,2018-06-21,在售
广州,花都,新区,花都阳光家园,http://esf.gz.fang.com/chushou/3_227109438.htm,2室2厅1卫,93平米,135,,东南,精装修,有,中层,2003年,大三房户型方正罕有户型装修新证够5年产权清晰税费低双阳台,14516元/平米,,,房天下,2018-06-21,在售
广州,花都,新区,骏辉园,http://esf.gz.fang.com/chushou/3_227337124.htm,3室2厅2卫,142平米,230,,南北,豪华装修,有,中层,2008年,致深地产成立至今，以房屋租赁、二手房买卖、房产委托过户、个人房产金融服务为一体的全国的大型品牌经纪。拥有许多个店组覆盖各个城市，为您提供更*的房源和更专业的服务！致深地产新区门店，经济人:杨云亮,骏辉园小区；一、本套房源介绍:户型：3室2厅1厨2卫1阳台6层,共8层面积：142房屋年代：2008年朝向：南北通透豪华装修房屋配置：0,0,0,0,0,0基础设施：0,0,0,0,0,0,0,0二、其他信息：周边公交：公交：18路、7路周围商店：易初连花周边银行：工商银行周边：中：育贤幼儿园,圆玄、镇五小,广州广播电视大学花都分,16197元/平米,,,房天下,2018-06-27,在售
广州,花都,新区,美雅苑,http://esf.gz.fang.com/chushou/3_223477909.htm,3室2厅2卫,101平米,185,,暂无,精装修,无,低层,2004年,真实图片 真实房源 名校学区 随时看房 美雅苑位于新区中心，间隔方正，生活配套完善，近区政府广场，易初莲花超市、花都购书中心、心心购物中心、茶园市场，购物便利，附近有花果山公园、人民公园、区图书馆、区五小，孩子上学方便，是居家的首选，区有16号线，交通方便，地铁口物业。,18317元/平米,,,房天下,2018-04-04,在售
广州,花都,新区,马鞍山一号,http://esf.gz.fang.com/chushou/3_227075327.htm,4室2厅2卫,206平米,530,,南北,豪华装修,有,高层,2007年,                            ◆◆◆房屋评价◆◆◆：1.房屋敞亮，前后采光无遮挡，视野开阔，全天沐浴阳光8，豪华装修，户型方正2.房东诚心出售，超3.产权清晰，交易透明，免去您一切的后顾之忧4.格局合理，充分利用每一块土地，无浪费面积                             ●●●周边信息●●●：：周围商店：美太家居广场、大润发购物、广百百货：周边：花都区中、人爱银行：周边银行：建设银行、中国银行、工商银行、广发银行、光大银行周边公交：周边公交：公交：701路、701A路、花都4路、花都19路（马鞍山公园西门站），自我介绍：本人陈杰，目前以二手房业务为主，如果您有房产方面需求，欢迎随时来电，我将尽努力为您提供购房建议，解答二手房交易的相关问题。本人以真诚、用心为宗旨为您服务，同时，也希望您如实为我的工作作出评价，您的认同是我工作的动力！如果您在购房过程中需要咨询或建议，可随时联系中原地产陈杰 ,25728元/平米,,,房天下,2018-06-20,在售
广州,花都,新区,嘉爵园,http://esf.gz.fang.com/chushou/3_227075515.htm,4室2厅3卫,254平米,750,,南北,毛坯,有,低层,2015年,嘉爵园254平750万元 。，楼层好，采光好，婚房！推荐理由：1：房主急卖！2：社区，环境优美，物业好，一流的服务，房源！3：经典户型，采光好，，稀有房源！4：周边银行齐全，购物方便！5：周边配套设施齐全，成熟社区!,29528元/平米,,,房天下,2018-06-20,在售
广州,花都,新区,骊雅居,http://esf.gz.fang.com/chushou/3_227192945.htm,2室2厅1卫,68.13平米,165,,东北,豪华装修,有,低层,2000年,天气越来越冷了，亲爱的业主客户们，房源不会变冷，房市依然是春天，请你们不要灰心，正常的房市行情有高峰也有低谷，所以正值低谷的时候也是您购房的zui佳时刻。如有真正适合您的好房源时请一定要把握吧。一、房屋情况1、本房小区经典2室，采光景观一流，小区内蕞一套。2、房屋厨房、客厅、餐厅和客卫，活动和休息空间分开，动静分明，户型棒；3、业主着急出售此房，蕞新再次直降165万元，单价和总价已是小区 蕞低，有此需求的客户要抓紧时间了。二、小区介绍1、骊雅居是稀.缺低密度矮板社区，绿.化.！小区物业费上缴率100%，可见此小区的养人之处。2、交通：多条.公.交线路经过，为您的出行带来便利。3、购物配套，周边设置完善，购物十分方便。,24218元/平米,,,房天下,2018-06-23,在售
广州,花都,新区,松园里小区,http://esf.gz.fang.com/chushou/3_226916731.htm,3室1厅1卫,73.25平米,60,,南,简装修,无,中层,1998年,诚意向您推荐本套松园里的3房1厅物业，干净整洁，稍微收拾一下就可以搬进来住了，楼层不高不低，采光通风一流，而且价格还低于市场价！,8191元/平米,,,房天下,2018-06-16,在售
广州,花都,新区,时代美居,http://esf.gz.fang.com/chushou/3_227295411.htm,1室1厅1卫,36平米,59,,南,豪华装修,有,中层,2005年,户型：1室1厅1厨1卫1阳台，朝向：南北通透，格局方正，使用率超赞1、客厅、宽敞舒适、阳光充足2、卧室搭配的很新颖，使用率之高?3、厨房南北通透，宽敞明亮让您和家人有足够的空间展现私家厨艺三、社区介绍：环境优美适文素质高物业管理完善?1、社区环境好 配套成熟2、小区是集中供暖的3、小区的小，属于低度社区，适住4、小区的绿化，让您感受花园一样的家联系电话;159 2048 4664 李经理,16389元/平米,,,房天下,2018-06-26,在售
广州,花都,新区,松园小区,http://esf.gz.fang.com/chushou/3_226916644.htm,3室2厅1卫,92.09平米,150,,南,精装修,无,中层,2005年,房东诚心出售，价格有商量。正所谓“萝卜白菜，各有所爱”，买房也要“货比三家”。,16288元/平米,,,房天下,2018-06-16,在售
广州,花都,新区,锦东花园A区,http://esf.gz.fang.com/chushou/3_225342655.htm,3室2厅1卫,99平米,325,,南,毛坯,有,中层,2012年,锦东花园 高层南向望花园 全新毛坯3房 配套成熟 来电即看,32828元/平米,,,房天下,2018-05-14,在售
广州,花都,新区,全鸿花园,http://esf.gz.fang.com/chushou/3_226916428.htm,3室2厅1卫,91.77平米,168,,东南,精装修,无,中层,2003年,房东诚心出售，价格有商量。正所谓“萝卜白菜，各有所爱”，买房也要“货比三家”。,18307元/平米,,,房天下,2018-06-16,在售
广州,花都,新区,保利花城,http://esf.gz.fang.com/chushou/3_226857815.htm,3室2厅2卫,106平米,236,,南北,精装修,有,中层,2010年,保利花城户型：3房带主套送入户花园面积：106方电梯：6楼装修：带精装（业主长期国外基本上一年回来住几天）朝向：南向其他：房产够2年税费低，随时看房房源图片信息真实随时看房,22264元/平米,,,房天下,2018-06-15,在售
广州,花都,新区,花都翠景苑,http://esf.gz.fang.com/chushou/3_226105428.htm,3室2厅2卫,96平米,98,,南北,豪华装修,有,中层,2015年,市场火热笋盘难得，看房要快。迟了就是业主跳价，别人下定～【诚信声明】用真诚赢得信赖——向您承诺。1.出售：多次与业主确认。2.价格：确实是业主底价，杜绝欺骗客户，吃差价。3.房型：与房产证误差细小至小数点。4.户型：本人多次与同事实地勘察。户型介绍：1、户型：视野开阔.保养好2、厅够大,通风采光好3、厨房宽敞，让您和家人有足够的空间展现私家厨艺4、客厅和厨房之间是您和家人享受美味的餐厅，让您热情的招待亲朋好友社区介绍:1、小区环境优雅.绿化好.配套成熟.2、环境优美适住、人文素质高物业管理完善3、小区的容积率小，属于低密度社区，适住4、小区的绿化高，让您感受花园一样的家。本人是一二手房经理，只要你一个电话，必定送你惊喜底价！24咨询：188 2646 1016 张经理（微信同号）,10208元/平米,,,房天下,2018-05-29,在售
广州,花都,新区,深航御花园,http://esf.gz.fang.com/chushou/3_224469011.htm,3室2厅2卫,137平米,425,,南北,豪华装修,有,低层,2013年, ☆☆☆公司简介☆☆☆            致深地产是全国业连锁机构以二手房买卖业务、商品房代理销售、以及房地产咨询、策划等业务为发展方向，以“始于热爱，止于至善”为服务理念，依托标准化管理模式，致力于成为市民买房的机构。 	       ☆☆☆房源优势☆☆☆     1、此房户型：3室2厅1厨2卫1阳台，朝向：南北通透 ，格局相当漂亮，双卧和客厅是分离开的，客厅有独立的2个面，特别好摆家具和电器。     2、户型，位置独特，视野开阔，空气清新，紧对花园，特别适合居家过日子。 	   3、清晨时，您站在客厅里，沐浴着旭日的光辉，精神饱满舒畅啊！ 	   4、本房价位超值，几套抄底房之， 请大家把握好机会。    	   ☆☆☆本人郑重承诺☆☆☆     1、 本人所发布的房源图片均为真实可靠的，无任何虚假成分。   2、竭诚为您服务，绝不打扰您正常的工作和生活。        友情提示：房产有风险，交易须谨慎！     致深地产李华军随时欢迎您的来电，竭诚为您提供质的服务，您的满意就是我的快乐。    	 ,31022元/平米,,,房天下,2018-04-25,在售
广州,花都,新区,碧桂园空港国际,http://esf.gz.fang.com/chushou/3_224543104.htm,2室2厅1卫,62平米,55,,南北,毛坯,有,低层,2015年,碧桂园空港国际 两层 不首付27万 业主需要钱急卖55万碧桂园空港国际 两层 不首付27万 业主需要钱急卖55万,8871元/平米,,,房天下,2018-04-27,在售
广州,花都,新区,中房观湖国际,http://esf.gz.fang.com/chushou/3_223870073.htm,3室2厅2卫,138平米,300,,南,精装修,有,中层,2009年,  房源特点：     1、户型佳，楼层好，正规通透3室，采光没影响，性价比超高，的户型，总价低。       2、采光佳，窗外无遮挡建筑物，充分享受阳光。     3、房东诚心出售，欢迎随时来电话咨询。     小区简介：           小区简介：中房观湖国际楼距开阔，两梯3到4户，大部分单位南北对流，几乎户户面对60万的湖面和湖对岸的森林公园，户户私家空中入户花园，观湖国际以60万广阔zzzz水域为主题景观，融入自然生态气息，其中首层6米超高架空，将温润、清爽的zzzz水岸生态气候，引入每个角落并有开敞式湖岸会所，环境优雅宜人。  更多>>		中房观湖国际楼距开阔，两梯3到4户，大部分单位南北对流，几乎户户面对60万的湖面和湖对岸的森林公园，户户私家空中入户花园，观湖国际以60万广阔zzzz水域为主题景观，融入自然生态气息，其中首层6米超高架空，将温润、清爽的zzzz水岸生态气候，引入每个角落并有开敞式湖岸会所，环境优雅宜人。  << 收起             致深地产陈锦杰24为你服务！,21739元/平米,,,房天下,2018-04-13,在售
广州,花都,新区,粤景大厦,http://esf.gz.fang.com/chushou/3_224037528.htm,3室2厅2卫,126平米,225,,南北,精装修,无,中层,2000年,感谢您在百忙中抽出宝贵的时间来游览我的帖子！这是咱们的缘分，得到您的青睐陈长连感到很荣幸！陈长连一定用优质的服务来为您找到适合您的房子。以下是此房屋和该小区的介绍：户型：3室2厅1厨2卫2阳台，朝向：南，装修情况：中装修，更能发挥您的想象力，我相信您一定会装饰的漂亮。小区环境优越.此房信息可能有点不详细！有什么问题您可以电话联系我，我会耐心的给您讲解房屋的详情状况！假如对这套房子不是很满意也可以打电话给我，我会为您介绍周边小区的户型价钱和周边配套！以及跟 您一起探讨二手房市场将来的走势！一定会在千万套房子里帮您找到一套您称心如意的社区和房子！买房子是一件大事，所以您一定要选择有经验和专业的经纪人！这样不仅让您买到一套称心如意的房子，还会为您节省大量的时间和精力！在千万的帖子里面看到我这是我们的缘分！我自信我是个合格专业的经纪人，所以一定会帮你买到一套称心如意的房子！联系人：陈长连24恭候您的来电,17857元/平米,,,房天下,2018-04-16,在售
广州,花都,新区,花都阳光家园,http://esf.gz.fang.com/chushou/3_226167430.htm,2室2厅1卫,86平米,145,,南北,精装修,无,低层,2003年,阳光家园  花都区政府板块  棠树地段  步梯3层  首付48万,16860元/平米,,,房天下,2018-05-31,在售
广州,花都,新区,花都紫荆苑,http://esf.gz.fang.com/chushou/3_226046309.htm,3室2厅1卫,83平米,75,,南北,精装修,有,高层,2012年,1、小区环境优美，幽居静谧，高，条件很棒。2、小区周边配套齐全，基础设施完善，生活便利，休闲娱乐两不误。3、小区、公交车站，交通快捷，体会家门口的速度。4、小区安保严格，轮岗值班，安全系数高，安全。5、房子格局好，户型方正，使用面积大，空间利用。6、房子朝向好，采光充足，通风优良，冬暖夏凉。7、房子地理位置优良，视野无限开阔，美景一览无余。8、房子楼层适中，出入方便，强身健体，老少皆宜。9、房子家私家电全送，保养很好，干净、温馨，，！,9036元/平米,,,房天下,2018-05-28,在售
广州,花都,新区,中房观湖国际,http://esf.gz.fang.com/chushou/3_223870073.htm,3室2厅2卫,138平米,300,,南,精装修,有,中层,2009年,  房源特点：     1、户型佳，楼层好，正规通透3室，采光没影响，性价比超高，的户型，总价低。       2、采光佳，窗外无遮挡建筑物，充分享受阳光。     3、房东诚心出售，欢迎随时来电话咨询。     小区简介：           小区简介：中房观湖国际楼距开阔，两梯3到4户，大部分单位南北对流，几乎户户面对60万的湖面和湖对岸的森林公园，户户私家空中入户花园，观湖国际以60万广阔zzzz水域为主题景观，融入自然生态气息，其中首层6米超高架空，将温润、清爽的zzzz水岸生态气候，引入每个角落并有开敞式湖岸会所，环境优雅宜人。  更多>>		中房观湖国际楼距开阔，两梯3到4户，大部分单位南北对流，几乎户户面对60万的湖面和湖对岸的森林公园，户户私家空中入户花园，观湖国际以60万广阔zzzz水域为主题景观，融入自然生态气息，其中首层6米超高架空，将温润、清爽的zzzz水岸生态气候，引入每个角落并有开敞式湖岸会所，环境优雅宜人。  << 收起             致深地产陈锦杰24为你服务！,21739元/平米,,,房天下,2018-04-13,在售
广州,花都,新区,美域华庭,http://esf.gz.fang.com/chushou/3_225990836.htm,2室2厅1卫,88平米,160,,南,精装修,有,中层,2010年,美域华庭 南北对流望花园2房  出门9号线  业主急卖美域华庭 南北对流望花园2房  出门9号线  业主急卖,18182元/平米,,,房天下,2018-05-27,在售
广州,花都,新区,骏辉园,http://esf.gz.fang.com/chushou/3_227337055.htm,3室2厅2卫,142平米,230,,南北,豪华装修,有,中层,2008年,致深地产成立至今，以房屋租赁、二手房买卖、房产委托过户、个人房产金融服务为一体的全国的大型品牌经纪。拥有许多个店组覆盖各个城市，为您提供更*的房源和更专业的服务！致深地产新区门店，经济人:杨云亮,骏辉园小区；一、本套房源介绍:户型：3室2厅1厨2卫1阳台6层,共8层面积：142房屋年代：2008年朝向：南北通透豪华装修房屋配置：0,0,0,0,0,0基础设施：0,0,0,0,0,0,0,0二、其他信息：周边公交：公交：18路、7路周围商店：易初连花周边银行：工商银行周边：中：育贤幼儿园,圆玄、镇五小,广州广播电视大学花都分,16197元/平米,,,房天下,2018-06-27,在售
广州,花都,新区,花都雅居乐二期,http://esf.gz.fang.com/chushou/3_226525863.htm,3室2厅2卫,126.8平米,375,,南北,精装修,无,低层,2003年,小区地段好，交通便利，周边配套设置完善，有餐饮，超市，医院，银行，健身娱乐设施，能够充分满足您的生活需求。采光好，房型开阔大气，房型好。如果您觉得满意，或是想考虑的房子，不论您有何要求，我都会竭尽全力为您寻找。有其他要求想咨询的，请电话或到店详谈！,29574元/平米,,,房天下,2018-06-08,在售
广州,花都,新区,西苑小区,http://esf.gz.fang.com/chushou/3_216013927.htm,2室2厅1卫,86.55平米,135,,南,毛坯,有,低层,2012年,西苑小区，距离地铁口300米，电梯小高层，证过五年并唯一，冰点税费。 最重要的是业主急售。,15598元/平米,,,房天下,2018-04-29,在售
广州,花都,新区,牡丹花园,http://esf.gz.fang.com/chushou/3_227120323.htm,2室1厅1卫,61平米,58,,南北,精装修,有,中层,2002年,☆推荐理由：1、户型：2室1厅1厨1卫1阳台	2、朝向：南北通透	3、全明户型，通透性*，采光超好4、户型方正，布局合理，无浪费面积，	5、小区安静舒适，环境优美，适宜6、周边配套设施：7、交通情况：周边公交：4，7，8，9，18，22，23等公交车 	☆个人服务介绍：	本人从事房地产行业多年，拥有丰富的工作经验，和扎实的房地产知识，秉承着“专业、真诚、始终如一”的服务理念，给您提供全面的房地产市场咨询与服务,9508元/平米,,,房天下,2018-06-21,在售
广州,花都,新区,风神公社,http://esf.gz.fang.com/chushou/3_223863312.htm,3室2厅2卫,91平米,99,,南北,精装修,有,中层,2012年,1、小区环境优美，交通便利，周边大型购物超市，餐饮游乐多，风气浓厚。2、占地面积大，社区拥有别具特色的硅谷风采园林，多元化生活的双会所配套，国际水准的智能化配置，涉外品质的安全防范系统。3、地下车库及充足车位，集居住，办公，商务和娱乐休闲为一体占尽新经济核心区- 的天时地利综合，淋漓开启资讯时代崭新的生活.4、拥有的绿化率，堪称天然氧吧，有客户称在此园居住能多活几十年。有专门到达公交车站，旁边有，周边正规划建配套设施。5、环境舒适的小区，绿化率比较高，空气比较新鲜，周边设施都比较齐全，交通购物都比较便利。服务介绍 1、绝不录入虚假信息吸引客户，我的房源都是真实存在的；2、绝不故意报低价格骗取您的点击，花言巧语愚弄我的客户；3、绝不手懒，堆积垃圾过期房源信息，敬请监督我的及时更新；4、绝不带我的客户看与预期不符的房源，浪费您的宝贵时间；5、绝不与业主站在同一边搞双簧，期满我的客户，秉承公平原则，竭尽所能为您服务；6、绝不妄自菲薄，以个人想法胡乱分析市场行情，尽量提供客观信息让客户理智判断；7、绝不过多电话打扰客户的正常休息和生活节奏，尽力保持我们的良性沟通；,10879元/平米,,,房天下,2018-04-12,在售
广州,花都,新区,荔园楼,http://esf.gz.fang.com/chushou/3_227029359.htm,2室2厅1卫,67平米,66,,东南,精装修,有,中层,2000年,小区地址：花都花都区新华镇新都大道67号所属区域：花都 新区邮    编：510801物业类别：住宅建筑年代：2000年建成建筑类型：板楼,塔楼房屋总数：72户楼栋总数：5栋物业公司：深圳房地产物业管理公司 绿 化 率：10％物 业 费：1.20元/平米·月,9851元/平米,,,房天下,2018-06-19,在售
广州,花都,新区,花都美景花园,http://esf.gz.fang.com/chushou/3_226917146.htm,3室2厅1卫,86平米,73,,南,精装修,有,高层,1999年,一、房源：1、客厅宽敞大气，厅出阳台，视野开阔!2、交通超级便利，公交站就在小区门口！3、带精装修提包入住，看房方便，我有钥匙！4、真实图片实景拍摄，绝不会用假照片吸引您！二、户型介绍：1、户型：3室2厅，视野开阔.保养好.2、这套房子通风采光都不错。3、厨房宽敞，让您和家人有足够的空间展现私家厨艺。4、客厅和厨房之间是您和家人享受美味的餐厅，让您热情 的招待亲朋好友。三、社区介绍:1、小区环境优雅.绿化.配套成熟。2、环境优美适宜、人文素质高物业管理完善。3、小区属于低密度社区，适宜。4、小区的较高，让您感受花园一样的家。【咨询热线： 13265072474刘经理（微信同号）】,8488元/平米,,,房天下,2018-06-16,在售
广州,花都,新区,花都东城花园,http://esf.gz.fang.com/chushou/3_225026820.htm,3室2厅2卫,120平米,260,,东南,精装修,有,高层,2012年,更多惊喜请点击头像  一、 房源：1、花都时代城正房型楼层价出售2、客厅 宽敞大气3、精装修装修 提包入住 二、 户型介绍：户型：3室2厅1厨2卫1阳台 ，朝向：东南 ，格局方正，使用率超赞1、客厅、宽敞舒适、阳光充足2、卧室搭配的很新颖，使用率之高3、厨房朝向：东南 带阳台，让您和家人有足够的空间展现私家厨艺4、连接客厅和厨房之间是您和家人享受美味的餐厅，足足可摆下多人桌，让您热情的招待亲朋好友 三、 社区介绍：环境优美 适宜 人文素质高 物业管理完善1、本楼建成于房屋年代：2012年 社区环境好2、小区是集中供暖的 3、小区的小，属于低密度社区 ，适宜4、小区的高，让您感受花园一样的家 四、 配套介绍：配套齐全 生活所需一应齐全 便利的生活触手可及1、 小区有 （购物方便至极）2、 位于小区有（理财方便快捷）3、 小区旁有（孩子方便）4、 距离小区有 （招待朋友不愁）  五、交通介绍：地理位置得天独厚 私家车和公共交通都能方便出行，公交有： 。 六、个人介绍：本房源是zui新房源，发布及时，欢迎来电咨询并实地看房,21667元/平米,,,房天下,2018-05-07,在售
广州,花都,新区,钻石豪庭,http://esf.gz.fang.com/chushou/3_223621149.htm,3室2厅2卫,127.6平米,256,,南,精装修,有,中层,2010年,1、位置开阔，安静舒适，明卫明厨，业主唯壹房，房子保养好2、户型方正，标准开间，户型坐北向南，房子有效面积使用率达95%3、产权清晰，无按揭贷款，无债务纠纷，已核实，可以随时交易，请放心4、采光好，全天采光，每天都能沉浸着阳光的全明格局，视野开阔，通风效果好,20063元/平米,,,房天下,2018-04-07,在售
广州,花都,新区,风神公社,http://esf.gz.fang.com/chushou/3_226779367.htm,3室2厅1卫,98平米,173.9,,南北,精装修,有,中层,2012年,风神公社 近9号线 南向 正宗三房 有50方私家花园 证满5年 税费低风神公社 近9号线 南向 正宗三房 有50方私家花园 证满5年 税费低,17745元/平米,,,房天下,2018-06-13,在售
广州,花都,新区,锦尚名苑,http://esf.gz.fang.com/chushou/3_226751078.htm,3室2厅2卫,133平米,289.8,,南北,精装修,无,中层,2010年,锦尚名苑 豪华装修 送私人花园 税费低 机场快线 近9号线锦尚名苑 豪华装修 送私人花园 税费低 机场快线 近9号线,21789元/平米,,,房天下,2018-06-13,在售
广州,花都,新区,金河湾,http://esf.gz.fang.com/chushou/3_225326306.htm,3室2厅2卫,104平米,180,,南,精装修,有,高层,2011年,1.房源特色：2012年楼龄、光明通透。3.环境：小区环境优美、适宜、人文素质高、物业管理。5.配套设施：口、体育馆、、市场、车站、各大银行、。6.交通便利：楼下就有多线路、口就在旁边，小区出入方面,17308元/平米,,,房天下,2018-05-13,在售
广州,花都,新区,深航御花园,http://esf.gz.fang.com/chushou/3_223869878.htm,3室2厅2卫,106平米,290,,南,精装修,有,高层,2005年,房主急售价钱超值抓紧时间吧！  对于您的到来，深感荣幸。我从事房地产经纪行业多年，扎实的二手房知识基础，是我赢得客户的基础。热情诚信的服务态度，让我和客户成为了要好的朋友。 当您为了您的安家置业而头疼的时候，您不妨拿起电话，发个信息，或者打个电话，也许，经过我们的沟通，您会更加的清晰明了您的真正需求。相信我的经验，能给您提供专业的咨询和真诚的服务。我真心的希望能用我的真心换取您的信心，助您找到适合您的房子。  欢迎随时来电咨询，深航御花园24，竭诚为您服务。 ,27358元/平米,,,房天下,2018-04-13,在售
广州,花都,新区,雅居乐雍逸豪廷,http://esf.gz.fang.com/chushou/3_226642344.htm,3室2厅2卫,109.8平米,260,,南,精装修,有,中层,2008年,房源推荐推荐指数：★★★★★【雅居乐雍逸豪廷经典户型：年代新，交通便利】指数：★★★【的低价位房源，被忽视的选择】看房指数：★★★★☆【例：房源，随时看房】指数：★★☆【此户型本小区不多，租售的也少】装修指数：★★☆【精装修，】综合指数：★★★★★业主售房原因：此房业主诚心卖，现在因自己的工作调动，地点离房子太远，故此考虑换房，您可以放心购买！真实房源：此房我已经实际勘查过，房源真实，下面户型图都是实景拍摄亲自绘制，本房看房需要提前预约，您可以随时给我电话我来帮您约。寄语：作为一名，我给您承诺三不原则：不发虚假房源不报虚假价格，不客户差价如果您有任何需要问题随时可以拨打咨询，我一定会为，您提供的服务！致深地产资深置业顾问的我诚为您服务,23679元/平米,,,房天下,2018-06-10,在售
广州,花都,新区,美力百富雅苑,http://esf.gz.fang.com/chushou/3_223450512.htm,3室2厅2卫,130平米,267,,南北,精装修,有,高层,2007年,真实图片 真实房源 名校学区 地铁物业 美力百富雅苑 随时看房！美力百富雅苑位于花都区 美力百富雅苑 新华街云山大道东与天贵路交汇处。,20538元/平米,,,房天下,2018-04-03,在售
广州,花都,新区,岭南公馆,http://esf.gz.fang.com/chushou/3_227017805.htm,2室2厅1卫,95平米,250,,东南,精装修,无,低层,2008年,1  户型：2房2厅1卫1阳台，南向格局相当漂亮，大，好摆家具和电器。          2    位置独特，视野开阔，空气清新，适合，。                                                                                                                      3本房价位， 房源，户型方正，会。  4本房交通方便，,26316元/平米,,,房天下,2018-06-19,在售
广州,花都,新区,碧桂园空港国际,http://esf.gz.fang.com/chushou/3_226945681.htm,2室2厅2卫,55平米,47.22,,南,精装修,有,中层,2012年,1 通透户型采光楼层好,小区性价比高的一套好房2 小区物业管理严格服务到家让你生活安心。3 小区周边设施齐全让您的生活舒心4 小区人文素质高，老城区生活配套完善。5 小区安静舒适让你在这享受品质生活,8585元/平米,,,房天下,2018-06-17,在售
广州,花都,新区,花都雅居乐花园,http://esf.gz.fang.com/chushou/3_226307878.htm,2室2厅1卫,63平米,59,,南北,精装修,有,中层,2012年,房源描述交通状况公交：花都8路、花都19路、花都70路、花都85路、701路、70A路（雅居乐站）周边信息幼儿园：花都幼儿园雍华廷分园、雅居乐幼儿园、培蕾幼儿园、教师进修幼儿园中：凤凰中英文、云山、红棉、育贤、田美大学：培正商学院、广播电视大学花都、学院、工商学院、华南理工大学商场：大润发购物、广百超市医院：花都区中医院、团结卫生站、三东卫生站邮局：龙珠邮政局、花都区邮政局银行：建设银行、工商银行、中国银行其他：马鞍山公园、龙珠市场、新疆伊斯坦美食城小区内部配套：会所、茗茶馆茶餐厅，核心,9365元/平米,,,房天下,2018-06-02,在售
广州,花都,新区,新都花园,http://esf.gz.fang.com/chushou/3_226253243.htm,3室2厅2卫,92平米,59,,南,精装修,无,中层,2013年, 房源1、客厅宽敞大气，方方正正，厅出阳台，视野开阔。2、房间，光线好，实用。3、带豪华装修，随时，即买即。4、交通很便利，、公交站就在门口。5、真实图片，绝无半点虚假，业主保养好。小区配套：1、环境优雅，绿化，配套成熟。2、容积率小，属于低密度社区，适住。3、人车分流，小区规范管理，带来安全的生活空间。4、物业管理完善，标准化、规范化、科学化的服务。本人简介：我在广州地区工作超过3年，是专业的房地产经纪人，热情大方，专业！实在！是客户朋友对我的评价，和各大品牌开发商地区负责人工作上长期合作，之间熟悉，客户跟我购房都是拿内部员工价我希望您成为我下一个客户，我会热情服务您的！ 想要买到物美价廉的物业，减少找房，看房的繁琐，请找专业的！从现在开始联系我：13005308064 吴经理【微信同步】 ,6413元/平米,,,房天下,2018-06-01,在售
广州,花都,新区,花都翠景苑,http://esf.gz.fang.com/chushou/3_226252724.htm,2室1厅1卫,70平米,76,,南北,精装修,无,中层,2013年, 1、客厅宽敞大气，厅出阳台，视野开阔! 2、交通便利配套齐全，公交站就在门口！ 3、带精装修提包入住，看房方便，我有钥匙！ 4、真实图片实景拍摄，绝不会用假照片吸引您！ ,10857元/平米,,,房天下,2018-06-01,在售
广州,花都,新区,花都雅居乐花园,http://esf.gz.fang.com/chushou/3_227378536.htm,3室2厅2卫,102平米,107.64,,南,精装修,有,低层,2012年,1、客厅宽敞舒适、通风好。阳光充足。2、卧室搭配的很新颖，使用率之高，厅大房大，方正实用。3、厨房干净舒适4、装修精致、典雅，原主人爱惜房子。,10553元/平米,,,房天下,2018-06-28,在售
